I_q1_15	I_q2_15	Q_q1_15	Q_q2_15
-1.43423e+11	-1.039e+11	-8.57122e+10	2.48682e+10
3.48505e+11	1.76818e+11	-1.57929e+11	-1.13722e+11
1.31273e+11	4.48592e+11	-2.30508e+11	-5.01533e+11
2.44009e+11	2.56054e+11	-3.71108e+11	-1.01894e+10
-1.46318e+11	-1.73595e+10	-2.65409e+11	1.2597e+11
1.2229e+11	4.35875e+11	-4.91519e+10	-4.68876e+11
3.3639e+10	-1.03286e+11	-2.95623e+11	-2.36841e+11
1.87174e+11	2.06706e+11	-2.26512e+11	-3.36144e+10
2.86787e+11	5.8058e+11	-3.94337e+11	-3.55223e+11
3.40838e+11	2.41444e+11	-1.20761e+11	-2.26996e+11
3.07551e+11	2.33483e+11	-1.43597e+11	-2.99439e+10
3.50851e+11	2.49966e+11	-2.32373e+11	-8.86876e+10
1.44511e+10	-2.7701e+11	-2.7274e+11	-1.26773e+11
-3.17471e+11	1.38088e+11	-2.70127e+11	-1.6923e+11
-2.12721e+11	-7.58164e+10	-9.29724e+10	-6.532e+10
-1.99327e+11	-8.12419e+10	-1.11322e+11	-3.57386e+11
5.27304e+10	-1.22974e+11	-1.58868e+11	-1.84063e+11
3.10496e+11	2.34096e+11	-3.04887e+11	5.13978e+10
-1.52486e+11	-2.10341e+10	-8.66581e+10	4.63348e+10
-1.24576e+11	9.19968e+10	-1.10838e+11	1.61441e+11
2.89128e+11	3.53865e+11	-2.5719e+10	-3.06077e+10
5.2046e+09	1.14421e+11	7.01644e+10	6.82622e+10
-3.0598e+10	9.65532e+10	-1.1854e+11	-2.03101e+11
3.43642e+11	2.82964e+11	-3.50818e+11	-3.11044e+11
2.94981e+11	4.57661e+11	-1.62744e+11	-2.32214e+11
-1.14776e+11	6.51926e+09	-1.63496e+11	-2.91963e+11
2.33172e+11	2.5613e+11	-4.65218e+10	-3.05318e+11
-1.77418e+11	3.42753e+10	-5.42987e+10	-5.52391e+11
-8.51665e+10	3.5964e+09	-1.68466e+11	1.80834e+11
3.38588e+11	3.16207e+11	-2.46511e+11	-1.46208e+11
2.51342e+11	3.50903e+11	-2.2206e+11	-9.6694e+10
2.5949e+11	4.44962e+11	-6.12538e+10	-9.71995e+10
7.73169e+10	1.61868e+10	-1.60331e+11	-5.64888e+10
-1.12016e+11	-9.58782e+10	-1.31934e+11	2.02163e+11
-1.70996e+11	-1.23525e+11	-2.96507e+11	-1.18042e+11
-4.50939e+10	-4.76535e+10	-5.45349e+10	-6.3232e+10
-2.90796e+09	1.18148e+11	-3.82705e+11	-3.99486e+11
-8.81955e+10	-2.94186e+10	-1.61006e+11	-2.91209e+11
-1.46674e+11	1.73416e+10	-3.40305e+10	-1.07621e+11
3.59875e+11	4.30172e+11	-6.48279e+10	-3.15244e+11
1.28958e+11	3.71694e+11	-3.27218e+11	-5.11579e+11
-9.14223e+10	-1.57513e+11	-1.33234e+11	-1.35698e+11
-2.50363e+11	4.95166e+10	-3.09006e+11	2.29325e+10
4.04842e+11	5.65691e+11	-2.09402e+11	-1.93645e+11
4.89344e+11	3.09543e+11	8.23185e+10	-4.21548e+11
-8.93507e+10	-9.84099e+10	-3.45493e+11	7.0025e+10
1.86137e+11	2.46946e+11	-5.16463e+10	-3.89252e+10
-4.92509e+10	-1.86693e+11	-9.85324e+10	-8.41245e+10
-7.88227e+10	-2.20114e+11	2.83137e+10	-2.1966e+11
-2.24008e+11	-1.67631e+10	-2.11548e+11	-2.57405e+11
-1.72097e+11	7.76548e+10	-2.1884e+11	7.73109e+09
2.88163e+11	2.17484e+11	-3.7338e+11	-1.78599e+11
-3.17372e+11	4.60055e+10	-8.24112e+10	-2.27251e+11
5.4144e+11	5.84371e+11	-2.77229e+11	-4.15812e+11
-1.41342e+11	6.59332e+10	-1.00232e+11	-2.17933e+11
2.88419e+10	1.72473e+10	-1.54733e+11	-2.24657e+11
5.2223e+10	-6.63102e+08	-2.07495e+11	-1.83754e+11
1.26011e+11	3.46682e+11	-8.24276e+10	-2.4648e+11
6.85189e+10	-3.80531e+10	-4.01685e+11	-1.03638e+11
3.17828e+11	3.62735e+11	-2.95803e+11	-2.20628e+11
-4.44826e+10	-1.21603e+11	-1.48394e+11	-3.04901e+11
-3.74708e+10	-5.6811e+10	-2.91075e+11	-2.57299e+11
-3.78463e+10	-5.36613e+10	-5.64717e+10	-3.2585e+11
-6.85938e+09	-7.55414e+10	-2.39819e+11	-1.95735e+11
3.86975e+11	4.09095e+11	-1.49398e+11	-1.83306e+11
-5.71351e+10	-7.93915e+10	-3.67627e+11	-2.60196e+11
1.11207e+11	5.38715e+11	7.83581e+10	-6.91414e+08
-1.48188e+11	1.21699e+11	-3.07489e+11	-2.35e+11
1.5677e+11	5.66059e+11	-2.15173e+11	-1.19752e+11
-1.36296e+11	3.81984e+10	-3.73118e+10	-3.20937e+11
2.50237e+11	4.319e+11	-1.47857e+11	-3.43416e+10
-4.343e+11	1.10765e+11	-4.10553e+11	-5.32816e+11
7.42454e+10	-1.21066e+11	-1.69107e+11	-2.41566e+10
7.26618e+10	-2.11743e+11	-1.48053e+11	-2.40457e+11
2.06676e+11	3.42667e+11	-2.80591e+11	-3.025e+11
4.45228e+10	1.80293e+10	-7.11381e+10	-1.1073e+11
-2.11652e+11	5.32012e+10	-1.10386e+11	-7.70867e+10
-1.2751e+11	-7.37872e+10	-1.68624e+11	-1.49104e+11
9.73746e+10	-2.20778e+11	-2.86033e+11	-3.25469e+11
-1.81117e+11	4.06045e+10	-5.16765e+11	-3.60357e+11
-2.7724e+10	-7.10152e+10	-9.16671e+10	3.74913e+10
-2.54176e+11	-1.9772e+10	-3.42552e+10	3.93774e+10
-1.92568e+10	-5.94333e+09	-2.08185e+11	-8.44575e+10
4.23774e+10	5.52658e+10	-2.48034e+11	-2.83575e+11
1.63886e+11	1.81963e+11	-2.29261e+11	-1.59314e+11
2.74833e+10	8.07256e+10	-2.72634e+11	-9.28905e+10
3.48838e+11	1.96618e+11	-3.01895e+11	-2.45763e+11
-1.57915e+09	6.44553e+10	-2.07499e+11	-2.129e+11
1.52902e+11	5.51534e+11	-1.25789e+11	-1.90735e+11
-5.17108e+10	1.11866e+11	-2.15951e+11	1.0809e+11
-8.55699e+08	-2.96436e+10	-2.77877e+11	-4.71987e+10
9.41753e+08	7.89899e+10	-4.26032e+10	-1.51644e+11
4.19917e+11	4.3373e+11	-3.14178e+11	-1.7252e+11
-1.14947e+11	4.8859e+10	-2.24749e+11	-6.21624e+10
9.66873e+10	-4.15906e+10	4.92193e+10	6.2589e+10
-1.18768e+11	1.71725e+10	-2.67939e+11	-4.34272e+11
1.19064e+10	-6.94647e+10	-2.40883e+11	1.51746e+10
2.63335e+11	2.31831e+11	-3.32399e+11	-1.01759e+11
-2.31247e+11	-1.23334e+11	5.1805e+10	-1.44362e+11
-8.75816e+08	4.11425e+10	-1.58332e+10	-1.23073e+11
-1.4716e+11	6.51333e+10	-3.85859e+11	-3.33783e+11
3.01293e+11	2.99013e+11	-2.09578e+11	-1.02351e+11
2.82404e+11	3.93964e+11	-1.81115e+11	7.18556e+10
3.8404e+10	2.8117e+10	-1.44111e+11	-2.08262e+11
-2.35218e+11	6.42609e+10	-1.03215e+11	-1.95946e+11
4.17034e+11	4.53125e+11	-4.49974e+10	-1.4468e+11
-1.09199e+10	-1.55486e+11	-1.43259e+11	-1.40075e+10
3.43361e+11	4.136e+11	-1.4265e+11	-2.98031e+11
2.33444e+11	4.15312e+11	-1.00169e+11	-1.24934e+11
2.99566e+11	2.65842e+11	-2.83435e+11	-2.16058e+11
-1.13158e+11	-8.55282e+10	-2.29463e+10	-3.63827e+10
-2.23576e+11	-1.22114e+11	-3.85007e+11	-1.95933e+11
2.84873e+09	8.08679e+10	-2.33274e+10	1.46125e+10
5.43296e+10	-3.0577e+11	-2.41725e+11	-3.46725e+11
-1.35059e+11	-1.9264e+11	-1.46942e+11	-1.8811e+11
-3.73812e+11	-1.54876e+11	-2.05174e+11	-1.07126e+11
2.39174e+11	5.21461e+11	-2.70777e+11	-1.63824e+11
2.6489e+11	3.84482e+11	-2.50964e+11	2.13582e+10
-2.47039e+11	-1.51759e+11	-2.84557e+11	-2.02686e+11
-2.30227e+11	2.52176e+10	-2.71741e+11	-1.50791e+11
-4.53513e+10	1.21477e+11	-1.2061e+10	-6.75432e+09
3.65702e+11	1.86457e+11	-2.38005e+11	-2.59957e+11
4.58723e+11	4.57866e+11	-1.63442e+11	-1.74761e+10
4.7671e+10	-1.06876e+11	-6.6638e+09	-1.45425e+11
3.32513e+11	3.13087e+11	-2.35729e+11	-1.64728e+11
2.18191e+11	3.27336e+11	-5.03846e+09	-9.10442e+10
2.89347e+10	9.8313e+10	-6.75429e+10	-2.61148e+11
-9.64478e+10	9.03007e+10	7.08599e+10	9.99954e+10
3.24611e+11	4.68397e+11	-3.75194e+11	-1.39955e+11
1.36697e+11	3.58955e+11	-2.05686e+11	-1.23634e+11
-2.24508e+10	1.07216e+11	-1.92188e+11	-1.66583e+11
7.76269e+10	-2.20045e+10	-1.68119e+11	-1.78317e+11
3.268e+11	6.60243e+11	-1.49871e+11	-1.59138e+11
-1.07246e+11	-4.34466e+10	-3.93122e+11	-2.76117e+11
6.6784e+10	-2.44156e+10	-2.15336e+11	-4.99901e+11
3.2341e+11	2.9753e+11	1.74457e+11	-1.26629e+11
-1.2605e+11	-1.58612e+10	-1.56743e+11	3.01059e+10
1.07996e+10	-1.73559e+11	1.08086e+11	-5.52107e+10
-1.67541e+11	5.05727e+10	-1.63865e+11	-2.60025e+09
7.13706e+10	-9.14037e+10	-1.46426e+11	-4.60029e+10
3.11765e+11	6.53574e+11	-2.41435e+11	-3.48978e+11
3.02981e+11	2.63873e+11	-1.3806e+11	1.27437e+11
2.42845e+11	3.43361e+11	8.28721e+10	-1.3008e+11
4.88643e+10	-3.51246e+11	-1.12408e+11	-2.49035e+11
2.34352e+11	2.98082e+11	-3.93027e+11	2.66917e+09
3.48182e+11	2.53668e+11	-2.72596e+11	-1.38198e+11
-1.25195e+11	8.50737e+10	4.68314e+10	-2.74723e+11
-3.96986e+10	9.58849e+10	-1.02489e+11	-4.16931e+10
4.21992e+11	3.61973e+11	-3.90472e+11	-6.35602e+10
1.22464e+11	3.28671e+11	-7.00723e+10	1.68972e+11
-7.00731e+10	-1.03294e+11	-2.56531e+11	-2.10219e+11
2.7189e+11	2.62962e+11	-3.08711e+11	-2.66456e+11
2.23099e+11	2.3799e+11	-3.52287e+11	-1.44316e+11
-9.9469e+09	-8.67844e+09	-1.20847e+11	-1.33649e+11
-1.60868e+11	2.12476e+10	-2.40008e+11	-1.38213e+11
-1.51408e+11	-1.81507e+10	-8.84183e+10	-1.03756e+11
5.00024e+11	4.18126e+11	-1.09379e+11	-2.54025e+11
1.78912e+11	1.86749e+11	-1.85826e+11	-1.92783e+11
-3.25948e+10	5.4099e+10	-2.35941e+11	-4.34074e+11
-6.6188e+10	4.28297e+09	-5.36069e+08	-3.30869e+11
-7.76939e+10	5.87076e+10	-2.30215e+11	-2.84155e+11
-1.72056e+11	-2.70348e+11	-1.1512e+11	-1.69325e+11
1.36887e+11	4.57304e+11	-3.51696e+11	-8.23501e+10
2.94699e+11	3.71436e+11	-1.72827e+11	-5.62194e+11
-3.17164e+10	9.62581e+10	-1.72263e+11	-5.61338e+10
-1.34067e+11	-8.22145e+10	-5.14958e+10	-2.80169e+11
1.94732e+11	5.16851e+11	-1.98124e+11	-2.7925e+11
-5.06695e+10	-1.63238e+11	-2.94517e+11	-1.80057e+11
1.30191e+11	2.84424e+11	-3.06189e+11	-1.40756e+11
-2.33517e+11	-8.72511e+10	1.34561e+10	-2.16763e+10
2.08011e+11	1.92173e+11	-1.57383e+11	-2.85229e+11
-1.79423e+11	1.36446e+11	-2.19444e+11	-2.61273e+11
-3.54578e+11	1.05468e+11	-1.83661e+11	-1.17302e+11
-7.36915e+10	1.2861e+11	-8.03672e+10	-1.42831e+11
1.79682e+10	3.32456e+10	-1.35349e+11	-1.38368e+10
1.98408e+11	2.49528e+11	-2.37529e+11	-2.86309e+11
-1.42018e+11	4.28449e+10	-6.02134e+10	-1.70914e+11
3.65518e+11	4.88574e+11	-6.94063e+10	-1.23519e+10
-3.74522e+10	-1.0673e+10	-2.46734e+11	-2.18184e+11
3.00726e+11	3.48612e+11	6.66361e+10	-2.10051e+11
2.01134e+11	4.08943e+11	-1.47634e+11	-2.09996e+11
-1.30884e+10	7.2569e+10	1.73975e+10	-2.6976e+11
3.11092e+11	3.94517e+11	-3.3275e+11	-2.32491e+11
1.26826e+11	1.95798e+11	7.44827e+10	-3.87296e+11
7.82758e+10	-1.33627e+11	-4.3832e+11	-3.08803e+11
1.69655e+11	2.69388e+11	-2.89494e+11	-1.81053e+11
2.01328e+11	4.4216e+11	-8.92516e+10	-2.77044e+11
4.98799e+11	2.24375e+11	-1.71369e+11	8.1211e+10
1.58389e+11	2.51376e+11	-1.58622e+11	-1.17939e+11
3.42784e+11	2.01983e+11	-2.13862e+11	-3.02798e+11
2.2537e+11	2.3113e+11	-1.39662e+11	1.53879e+11
4.78216e+09	-1.78391e+11	-6.66294e+10	-1.43291e+11
3.4152e+11	1.64907e+11	-2.87429e+11	6.92107e+10
-1.37144e+11	6.87581e+10	-2.8878e+11	-1.64215e+11
-3.54398e+11	-7.68863e+09	-2.62883e+11	-3.06139e+11
-3.03466e+11	-2.62145e+10	-2.36176e+11	-9.9295e+10
3.12313e+10	3.53672e+10	-1.78003e+11	-2.56742e+11
2.13743e+11	2.25998e+11	7.10379e+10	-1.12365e+11
3.31783e+11	6.13515e+11	-2.35084e+11	-4.83402e+11
-1.68832e+11	-1.71523e+11	-1.96268e+11	-2.33799e+11
-6.88512e+10	-1.58963e+11	-2.42705e+11	-4.46305e+10
2.46242e+08	-2.29746e+11	-2.5467e+11	-2.57105e+11
2.05933e+11	3.95954e+11	-7.10011e+10	-1.52669e+11
-4.36258e+10	-6.20965e+10	-1.61993e+11	-3.20192e+11
3.31737e+11	1.97857e+11	-5.06245e+10	-2.91228e+11
-1.00811e+11	1.50223e+11	-2.36388e+10	-4.97375e+10
3.28143e+11	4.51453e+11	-2.04991e+11	-2.22856e+11
-3.16836e+10	3.62273e+10	-1.04234e+11	-3.94585e+11
1.02926e+11	-3.28764e+10	-3.18847e+11	-1.22072e+11
1.71028e+09	2.56039e+09	-3.58877e+11	-2.00012e+11
2.80021e+11	1.70891e+11	-1.94688e+11	-3.33914e+11
2.21755e+11	1.83357e+11	-3.80198e+11	-8.01362e+10
3.19244e+11	2.58126e+11	-1.69455e+11	-1.3578e+11
-1.84895e+11	-9.41593e+10	-4.22356e+11	-4.86411e+09
4.08985e+10	-2.69428e+11	1.11745e+11	2.74099e+10
-1.47712e+11	-6.46841e+10	-3.42531e+11	-2.55795e+11
-6.3448e+10	-6.99922e+10	-1.55961e+11	-1.86702e+11
-1.68301e+10	-4.51993e+10	-3.90253e+11	-2.84513e+11
6.8485e+10	3.60236e+08	-1.84407e+11	2.28398e+10
8.0023e+09	-1.89822e+10	-3.81269e+11	-4.62046e+11
1.86854e+11	3.45637e+11	-3.51281e+11	-2.70829e+11
-3.17601e+11	-5.26182e+10	-1.84768e+11	-2.08785e+11
1.85964e+11	3.02759e+11	-3.18197e+11	-2.13167e+11
-5.62526e+10	-2.94272e+10	-5.09426e+10	-1.71614e+11
1.57543e+10	1.5468e+11	6.5311e+10	-2.13895e+11
-4.71048e+10	7.87318e+10	-9.52069e+10	-2.50734e+11
4.88577e+11	2.98202e+11	-2.07345e+11	-1.19602e+11
8.27901e+10	-1.66839e+11	-9.14413e+10	-1.00441e+11
2.56464e+11	4.19044e+11	-2.28354e+11	-1.27894e+11
3.35248e+11	3.45888e+11	-2.56401e+11	-7.25787e+10
5.80698e+11	2.27033e+11	1.624e+10	-2.15127e+11
2.7139e+11	5.16099e+11	-2.5548e+11	-2.60869e+11
1.51436e+11	1.73222e+11	-1.49592e+11	-6.64592e+10
1.0074e+11	-1.70525e+11	-1.72837e+11	-3.6383e+10
-1.50165e+11	-1.61646e+11	-1.89087e+11	-7.65473e+10
3.93622e+11	1.7367e+11	-4.58877e+11	-2.1755e+11
6.80219e+10	1.48107e+11	-2.65973e+11	-9.43486e+10
1.33924e+11	5.18159e+11	-1.29502e+11	-3.03473e+11
3.341e+11	6.01168e+11	-2.40591e+11	-1.45418e+11
5.10139e+11	3.04895e+11	-3.28137e+11	-1.48863e+11
-7.35395e+10	1.15803e+11	-2.58718e+11	-2.30219e+10
1.71232e+11	3.5576e+11	-2.07653e+11	-4.9117e+11
2.52327e+11	3.83252e+11	-2.51872e+11	-5.96244e+10
2.48064e+11	1.85074e+11	-1.43376e+11	3.81954e+10
1.62484e+11	3.07887e+11	-3.70194e+11	3.3693e+10
4.41838e+11	4.21124e+11	-1.60673e+11	-1.66374e+11
2.87208e+11	2.47438e+11	-6.88009e+10	-1.1056e+11
4.64199e+11	2.57576e+11	-1.48117e+11	-2.72686e+11
-9.59124e+10	-2.06039e+11	6.28117e+10	-2.20357e+11
4.59417e+11	6.4934e+11	4.14386e+10	1.23855e+11
5.23876e+10	1.55434e+11	9.99928e+10	-2.76123e+11
-1.06129e+11	-1.06549e+11	-2.50616e+11	6.38861e+10
-1.38418e+11	-5.98025e+10	-2.75604e+11	-7.42227e+09
-1.22061e+11	-2.48103e+11	-4.24236e+10	-4.48751e+11
-5.60209e+10	-1.75498e+11	-1.4287e+11	2.0273e+09
8.6033e+10	-5.44693e+10	-1.86209e+11	-1.76043e+11
4.34913e+10	-4.04619e+10	-9.07727e+10	-1.49679e+11
2.67712e+11	4.72529e+11	4.48029e+10	-3.25847e+10
-9.0117e+10	2.07067e+10	-7.21477e+10	7.59289e+09
2.95116e+11	3.31086e+11	-6.61068e+10	-1.87273e+11
6.51184e+10	-4.14032e+10	-1.18291e+11	-1.77445e+11
2.64286e+11	2.72695e+11	6.97277e+10	-2.40262e+11
-1.23565e+11	1.15894e+11	-1.36468e+11	-1.30352e+11
6.00837e+10	2.4382e+09	-9.07563e+10	1.74302e+11
4.00191e+11	3.5997e+11	5.64605e+09	-2.01972e+11
1.93343e+10	-4.39957e+09	-7.31111e+10	-3.59968e+11
6.85416e+09	-1.99732e+11	-2.06706e+11	-1.95486e+11
3.66588e+11	4.53316e+11	-3.31102e+11	-2.6004e+10
-1.95549e+11	-1.18658e+10	-1.17537e+10	-2.87933e+11
2.74437e+11	3.95157e+11	-2.24259e+10	-2.4464e+09
-1.0411e+11	-4.2804e+10	-1.48548e+11	-1.97626e+11
-2.99748e+10	3.33413e+10	-1.93271e+11	-3.23084e+11
4.09295e+11	3.31223e+11	-1.55967e+11	-5.28944e+11
2.26121e+11	1.66244e+11	-2.95106e+11	-2.12602e+11
3.61501e+11	2.49993e+11	-2.36444e+11	-2.44743e+11
3.47964e+10	7.49428e+10	-1.05001e+11	-3.46646e+11
-1.24546e+11	8.2716e+10	2.75537e+10	-1.31387e+11
-1.60526e+11	7.11564e+10	-1.91182e+11	-2.66605e+11
5.89587e+10	2.2535e+10	-2.15638e+11	-2.72612e+11
4.44412e+10	-1.70428e+10	-2.48167e+11	-3.17276e+11
8.71845e+10	1.27147e+11	-2.97541e+11	-2.10233e+11
-1.69245e+11	-2.83589e+11	-1.38197e+10	-1.27082e+11
1.97175e+11	2.71785e+11	6.41e+10	-1.85255e+11
1.48011e+11	2.61278e+11	-1.09779e+11	-2.70896e+11
-2.66436e+10	-9.40185e+10	-3.75446e+10	-2.09022e+11
-9.15863e+09	4.79244e+10	2.19077e+10	-6.8393e+10
3.08155e+11	2.04572e+11	-6.43946e+10	3.21057e+10
-3.24517e+10	7.96467e+08	8.33429e+10	-9.32269e+10
1.47416e+11	2.41363e+11	-1.99456e+10	-1.62968e+11
-2.32734e+10	5.96553e+10	-6.13101e+10	2.55805e+10
2.37174e+11	3.49722e+11	-3.24113e+11	-7.44846e+10
-6.96551e+10	-1.28042e+11	-2.16635e+11	-1.94759e+11
4.07232e+11	3.54172e+11	-1.29729e+11	-4.51609e+10
1.06789e+10	2.19475e+10	-1.85126e+11	9.80083e+10
-4.43291e+10	-1.04977e+11	2.506e+09	6.06257e+10
-2.04393e+11	4.79516e+10	1.24801e+10	-2.84727e+11
2.549e+11	1.94839e+11	-1.46256e+11	-2.0216e+10
5.35027e+11	3.23877e+11	-1.18806e+11	-2.3523e+11
-1.59528e+11	-6.73223e+10	1.01671e+11	-3.84416e+10
-1.85383e+11	-1.61301e+11	-3.27549e+11	-2.92512e+11
1.93053e+11	4.14614e+11	-5.20936e+11	-2.0205e+11
5.13814e+10	-3.29446e+10	-2.51767e+11	-1.92509e+11
1.41013e+11	4.59461e+11	-1.52209e+11	-1.82501e+11
2.26299e+11	4.07477e+11	-1.61427e+11	1.24595e+11
8.45488e+10	-2.53866e+11	-2.0487e+11	-6.66685e+10
4.67379e+11	3.15965e+11	-1.93536e+11	-1.80667e+11
-1.0719e+11	-1.79717e+11	-8.28963e+10	4.92085e+10
3.26797e+11	5.83088e+11	-4.09461e+11	-2.83496e+11
-2.9628e+10	2.7705e+09	-2.11458e+11	-7.04464e+10
-8.56701e+10	5.5192e+10	-4.18473e+11	-2.24704e+11
1.34102e+11	5.79333e+11	-3.59364e+10	-3.2068e+11
2.81056e+11	2.07368e+11	-2.13742e+11	-1.52377e+11
3.33592e+11	2.05746e+11	-1.21573e+11	1.25222e+10
1.34e+11	3.06319e+11	-3.56914e+11	-2.26403e+11
1.93269e+11	2.33809e+11	8.30773e+10	-2.44578e+11
1.5717e+11	1.66365e+11	-9.04392e+10	-1.4207e+11
6.91514e+10	4.41827e+10	-3.10996e+11	-1.32645e+11
4.31761e+09	-4.45928e+10	-1.52739e+11	-1.17123e+11
3.56272e+11	3.37311e+11	-9.21696e+10	-4.65678e+11
-2.40145e+11	-2.4892e+10	-2.25e+11	-2.4559e+11
-1.08235e+10	2.23517e+06	-2.72096e+11	-1.43034e+11
-1.03284e+11	4.30956e+10	-2.1147e+10	-2.06815e+11
-1.45342e+11	-1.20697e+11	-1.23189e+11	-3.5292e+11
-2.74599e+10	-1.59182e+11	-2.61213e+11	-1.73056e+11
2.23318e+11	2.241e+11	-1.43671e+11	-1.92629e+11
8.03806e+09	8.95858e+09	7.91937e+10	-3.52268e+11
3.12357e+11	3.09228e+11	-1.65262e+11	-2.80906e+11
9.27538e+10	6.40556e+10	-3.50961e+11	-2.44401e+11
3.26801e+11	1.61839e+11	-2.06293e+11	-1.42346e+11
2.33594e+11	3.18532e+11	-6.59592e+10	-4.5127e+10
2.53105e+11	2.84695e+11	-1.55613e+11	-5.69861e+10
2.81605e+11	1.96017e+11	-3.05304e+11	-1.47908e+11
-9.07492e+10	8.15723e+10	1.76597e+11	-1.06674e+11
2.15781e+11	2.24893e+11	-1.93575e+11	3.70093e+10
2.89217e+11	3.29662e+11	-2.77207e+11	-8.73469e+10
1.41602e+10	3.52722e+10	1.37415e+11	-1.98289e+11
-1.9202e+10	-7.55895e+10	-2.55756e+11	-1.47778e+11
-5.25001e+10	-1.53256e+11	-3.74481e+11	-3.00816e+11
5.98691e+10	-1.222e+11	6.71938e+10	-2.15396e+11
-1.39502e+11	1.45588e+11	-4.35708e+11	-1.96953e+11
1.45492e+11	2.10234e+11	1.33685e+11	-1.51393e+11
-1.51131e+11	-2.67024e+11	7.13855e+10	-1.87616e+11
6.8466e+10	8.43413e+10	-1.43956e+11	-8.39461e+10
5.01044e+11	3.89159e+11	-2.54905e+11	-2.47884e+11
1.45315e+11	4.17834e+11	4.966e+10	-9.04851e+10
-1.37981e+11	-2.48127e+10	-8.36067e+10	6.99729e+10
-8.58754e+10	9.47297e+10	-2.54437e+08	-1.55532e+11
-1.52875e+11	-2.34597e+11	3.83385e+10	-4.10094e+11
3.34736e+11	1.95462e+11	8.83117e+09	-1.80212e+11
7.17923e+10	-4.53334e+10	-2.45013e+11	-2.05394e+10
3.46782e+11	3.95038e+11	-2.20216e+11	-1.26361e+11
2.19098e+11	4.8245e+11	-2.62352e+11	-5.62556e+10
1.78668e+11	3.03421e+11	-4.57966e+11	-3.69151e+11
6.08705e+10	-4.06235e+10	-1.20074e+11	5.9155e+10
5.51619e+10	8.24865e+10	-2.17754e+11	-4.05288e+11
-3.5461e+10	-1.67743e+11	-4.26742e+11	-4.89787e+11
6.62446e+10	-1.34447e+11	-1.20769e+11	-1.33565e+11
4.31768e+11	2.80471e+11	-1.01585e+11	-1.07931e+11
2.00386e+11	6.37993e+11	-5.83168e+10	-2.49258e+11
-7.21462e+10	1.75282e+10	-3.49381e+11	-2.23006e+11
1.98975e+11	3.70338e+11	-1.37973e+11	-1.53089e+11
2.41083e+11	2.07084e+11	-3.4878e+11	-1.30871e+11
-1.56214e+11	3.0246e+10	-2.16212e+11	-2.54367e+11
1.88771e+11	5.59286e+11	-1.7487e+11	-1.42122e+11
-1.45505e+11	-2.06458e+11	-2.41063e+11	-3.47479e+11
2.49743e+10	2.67074e+10	-1.98421e+11	-1.72866e+11
4.35673e+09	1.17186e+11	-2.3744e+11	-1.44499e+11
-2.94451e+10	6.24966e+10	-2.56895e+11	-7.07131e+11
2.40422e+11	4.24881e+11	-5.23776e+09	-4.92654e+11
4.4683e+11	2.93935e+11	-3.14758e+11	-1.64334e+11
2.24544e+11	3.22673e+11	-2.88225e+11	-2.29461e+11
3.9322e+11	4.28649e+11	-9.15881e+10	-2.93434e+10
8.0787e+10	1.45216e+11	-3.7434e+11	-4.10762e+10
-8.36972e+10	-2.07588e+10	-3.79728e+11	-5.10748e+10
-5.11888e+10	5.41046e+10	-1.86383e+11	-1.10895e+11
-6.8583e+10	-5.18415e+10	-3.53947e+11	-2.13291e+11
1.22979e+10	-1.61806e+11	-1.49428e+11	-2.29484e+11
-2.86084e+10	1.56499e+11	-9.84866e+10	-2.40371e+11
3.62173e+11	2.47395e+11	-1.73818e+11	-1.50253e+11
-8.20503e+10	1.49866e+11	-1.74496e+11	1.18352e+10
-5.02169e+08	-2.8467e+11	-1.38256e+11	-1.21936e+11
-6.86545e+10	-1.86163e+11	-1.95611e+10	-3.34315e+11
2.20948e+11	2.03264e+11	-2.28154e+11	-3.34156e+11
1.6554e+11	3.64701e+11	-1.90952e+11	5.84237e+10
1.21444e+10	-3.03291e+10	-1.1224e+11	-2.92344e+11
6.79366e+10	5.63674e+09	-2.02423e+11	-4.35399e+11
3.29226e+11	3.64963e+11	-3.92601e+10	-2.15647e+11
2.4103e+11	2.96982e+11	-1.1739e+11	-1.74781e+11
1.74047e+11	4.37059e+11	-2.00685e+11	-3.71332e+11
-1.81954e+11	9.86252e+10	-1.66094e+11	-3.48958e+11
3.96835e+11	4.4226e+11	-1.91218e+11	-1.8158e+11
-2.40472e+11	1.09183e+11	-7.49655e+10	-1.90723e+11
-1.24684e+11	-1.59245e+11	-2.50369e+10	-8.59786e+10
4.68868e+11	3.47013e+11	6.66849e+10	5.91341e+10
-4.81822e+10	3.675e+10	-5.11647e+11	-2.89119e+11
5.17294e+09	6.6933e+10	-1.47999e+11	-2.19762e+10
-9.11087e+10	1.02008e+11	-3.24904e+11	-2.17424e+11
-1.45372e+10	1.23245e+11	-2.52795e+11	-1.56455e+10
1.0901e+11	3.32205e+11	-6.54515e+10	-2.66533e+11
5.6636e+11	4.20526e+11	-4.00655e+11	6.57674e+10
2.6902e+11	5.46015e+11	-3.37135e+11	1.23117e+10
2.82202e+11	3.49878e+11	-3.82126e+11	-1.51756e+11
3.01863e+11	3.02533e+11	-2.1108e+11	-5.60239e+10
-1.74415e+11	2.34984e+10	-2.62848e+11	-4.28382e+10
7.76581e+10	6.47474e+10	-1.03122e+11	-3.1104e+11
3.28656e+11	6.94395e+11	-1.3937e+11	2.50228e+10
